"","host_genus_id","Huang_Roy_tree_name.x","host_clade_sensu_fukami_numeric","host_clade_sensu_fukami","taxonomy_string_to_family","taxonomy_string_to_order","taxonomy_string_to_subclass","taxonomy_string_to_class","complex_robust","functional_group_sensu_darling","genus_in_australia","genus_in_curacao","genus_in_france","genus_in_panama","genus_in_saudiarabia","genus_in_singapore","genus_in_atlantic","genus_in_indian","genus_in_pacific","genus_in_caribbean","genus_in_coralsea","genus_in_easternindian","genus_in_easternpacific","genus_in_redsea","genus_in_southchinasea","genus_in_tasmansea","genus_in_westernindian","genus_in_aquariumdeep","genus_in_inshore","genus_in_midshelf","genus_in_offshore","genus_in_turfcontact","Unknown_disease_FRRP","Black_band_disease_FRRP","Dark_spots_FRRP","Red_band_FRRP","White_band_FRRP","White_plague_FRRP","White_spot_FRRP","Yellow_band_FRRP","Algal_infection_HICORDIS","Algal_overgrowth_HICORDIS","Black_band_disease_HICORDIS","Bleaching_HICORDIS","Ciliates_HICORDIS","Corallophila_huysmansii_HICORDIS","Cyanobacteria_HICORDIS","Discoloration_HICORDIS","Endolithic_fungal_infection_HICORDIS","Endolithic_hypermycosis_HICORDIS","Gear_entanglement_HICORDIS","Growth_anomalies_HICORDIS","Macroalgal_overgrowth_HICORDIS","No_Disease_HICORDIS","Pigmentation_response_HICORDIS","Predation_HICORDIS","Recently_denuded_skeleton_HICORDIS","Swollen_patches_HICORDIS","Tissue_loss_HICORDIS","Trematodiasis_HICORDIS","White_syndrome_HICORDIS","Total_diseased_Lamb_et_al","Total_compromised_or_bleached_Lamb_et_al","White_syndrome_Lamb_et_al","Black_band_disease_Lamb_et_al","Brown_band_Lamb_et_al","Skeletal_eroding_band_Lamb_et_al","Growth_anomalies_Lamb_et_al","n_samples_tissue","faith_pd_tissue","observed_features_tissue","gini_index_tissue","dominance_tissue","simpson_e_tissue","most_abundant_domain_tissue","most_abundant_phylum_tissue","most_abundant_class_tissue","most_abundant_order_tissue","most_abundant_family_tissue","most_abundant_genus_tissue","n_samples_skeleton","faith_pd_skeleton","observed_features_skeleton","gini_index_skeleton","dominance_skeleton","simpson_e_skeleton","most_abundant_domain_skeleton","most_abundant_phylum_skeleton","most_abundant_class_skeleton","most_abundant_order_skeleton","most_abundant_family_skeleton","most_abundant_genus_skeleton","n_samples_mucus","faith_pd_mucus","observed_features_mucus","gini_index_mucus","dominance_mucus","simpson_e_mucus","most_abundant_domain_mucus","most_abundant_phylum_mucus","most_abundant_class_mucus","most_abundant_order_mucus","most_abundant_family_mucus","most_abundant_genus_mucus","n_samples_all","faith_pd_all","observed_features_all","gini_index_all","dominance_all","simpson_e_all","most_abundant_domain_all","most_abundant_phylum_all","most_abundant_class_all","most_abundant_order_all","most_abundant_family_all","most_abundant_genus_all","Huang_Roy_tree_name.y"
"80","Cyphastrea","FAV_Cyphastrea_micropthalma","17","XVII","Cnidaria_Anthozoa_Scleractinia_Merulinidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Stress-tolerant",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0108108108108108,0.052972972972973,0.00756756756756757,0.00108108108108108,0,0.00216216216216216,0,1,174.181042952985,501,0.422155688622755,0.00672,0.2970249976238,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae;D_5__uncultured",1,98.2593674607613,215,0.621562790697674,0.023696,0.196284722767458,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;__;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;__;__;__",1,2.08272969394508,2,-0.00099999999999989,0.998002,0.501000999997996,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae;D_5__Pseudovibrio",3,88.6407652461169,233,0.821154567901234,0.338794,0.230409871004752,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae;D_5__Pseudovibrio","FAV_Cyphastrea"
"81","Cyphastrea","FAV_Cyphastrea_micropthalma","17","XVII","Cnidaria_Anthozoa_Scleractinia_Merulinidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Stress-tolerant",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20.0951012262419,35,0.905885714285714,0.908292,0.0314562151504456,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas",4,53.454032051705,108.25,0.927526515151515,0.183351,0.091678804947682,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales","Unassigned;__;__;__;__","Unassigned;__;__;__;__;__",3,34.6214727277711,65.3333333333333,0.866768577494692,0.21725,0.233872569821169,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","Unassigned;__;__;__","Unassigned;__;__;__;__","Unassigned;__;__;__;__;__",8,42.5740249205978,82.25,0.959572824156306,0.29117525,0.137317812092221,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","Unassigned;__;__;__","Unassigned;__;__;__;__","Unassigned;__;__;__;__;__","FAV_Cyphastrea_micropthalma"
"82","Cyphastrea","FAV_Cyphastrea_micropthalma","17","XVII","Cnidaria_Anthozoa_Scleractinia_Merulinidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Stress-tolerant",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.012674271229404,0,0.299112801013942,0,0,0,0.02788339670469,0,0,0,0,0.00126742712294,0.657794676806084,0.00126742712294,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","FAV_Cyphastrea_ocellina"
"83","Cyphastrea","FAV_Cyphastrea_micropthalma","17","XVII","Cnidaria_Anthozoa_Scleractinia_Merulinidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Stress-tolerant",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20.8745745343454,23,0.875565217391304,0.827952,0.0525130211287191,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas",4,NA,NA,NA,NA,NA,"","","","","","",1,28.3259806582891,54,0.788851851851852,0.344414,0.0537681932747174,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas",2,24.6195805593915,37,0.89836231884058,0.60218,0.0558104098345137,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas","FAV_Cyphastrea_serailia"
"84","Seriatopora","POC_Seriatopora_hystrix","10","X","Cnidaria_Anthozoa_Scleractinia_Pocilloporidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Weedy",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0512195121951219,0.146341463414634,0.00609756097560976,0.00365853658536585,0.000609756097560976,0.0408536585365854,0,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","POC_Seriatopora"
"85","Seriatopora","POC_Seriatopora_hystrix","10","X","Cnidaria_Anthozoa_Scleractinia_Pocilloporidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Weedy",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,32.7102357015338,48.25,0.927454225352113,0.1757685,0.127575487413255,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","Unassigned;__;__;__","Unassigned;__;__;__;__","Unassigned;__;__;__;__;__",6,53.8494077401983,117.833333333333,0.924650688705234,0.192229666666667,0.149418067005564,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;__",2,29.1989310218269,55.5,0.821123711340206,0.129782,0.204723841155165,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas",12,44.7843119333987,87.5,0.961615044247787,0.179447833333333,0.145884314511643,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas","POC_Seriatopora_hystrix"
"86","Tubastraea","DEN_Tubastraea","2","II","Cnidaria_Anthozoa_Scleractinia_Dendrophylliidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Missing: Not collected",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0091324200913242,0.0136986301369863,0.0045662100456621,0,0,0.0045662100456621,0,7,104.149838324207,264,0.929842644750208,0.167842,0.10507791416448,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__",10,91.2580686334623,243.6,0.942014090660841,0.0485738,0.195317233618558,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus",7,49.204424395678,97.1428571428571,0.945701657458563,0.29624,0.10320055275632,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas",25,83.6175546680596,210.84,0.976201902642559,0.1491556,0.145689194957508,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas","DEN_Tubastraea"
"87","Gardineroseris","AGA_Gardineroseris_planulata","7","VII","Cnidaria_Anthozoa_Scleractinia_Agariciidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Missing: Not collected",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,97.5099751553469,272,0.857751569037657,0.0236755,0.262809587576072,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium",4,118.270411008933,300.75,0.870630157170923,0.040207,0.152941863595355,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales","D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae","D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae;D_5__Prosthecochloris",1,NA,NA,NA,NA,NA,"","","","","","",8,107.071757781644,282.875,0.925236501687289,0.0321735,0.215336058288553,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales","D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae","D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae;D_5__Prosthecochloris","AGA_Gardineroseris_planulata"
"88","Coscinaraea","FUN","11","XI","Cnidaria_Anthozoa_Scleractinia_Coscinaraeidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Missing: Not collected",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0294117647058824,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","SID_Coscinaraea"
"89","Ctenactis","FUN_Ctenactis_echinata","11","XI","Cnidaria_Anthozoa_Scleractinia_Fungiidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Missing: Not collected",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.046875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","FUN_Ctenactis"
"90","Ctenactis","FUN_Ctenactis_echinata","11","XI","Cnidaria_Anthozoa_Scleractinia_Fungiidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Missing: Not collected",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37.5533336176072,63,0.729492063492064,0.165488,0.0959164161329877,"D_0__Bacteria","D_0__Bacteria;D_1__Bacteroidetes","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group",1,37.2090405964352,50,0.90368,0.784902,0.0254808880599107,"D_0__Bacteria","D_0__Bacteria;D_1__Bacteroidetes","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group",1,60.5301169908373,120,0.563783333333333,0.031512,0.264449521875264,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas",3,44.4168410361384,78,0.878716917922948,0.324002666666667,0.127792410543105,"D_0__Bacteria","D_0__Bacteria;D_1__Bacteroidetes","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group","FUN_Ctenactis_echinata"
"91","Danafungia","FUN_Danafungia_scruposa","11","XI","Cnidaria_Anthozoa_Scleractinia_Fungiidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","robust","Missing: Not collected",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.3314365312412,87,0.707793103448276,0.069234,0.166020349446272,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium",1,28.4891484721523,52,0.839923076923077,0.253152,0.075965306340733,"D_0__Bacteria","D_0__Bacteria;D_1__Firmicutes","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia","D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales","D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae","D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2",1,39.105300495801,74,0.723189189189189,0.084378,0.160154465779155,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium",3,37.4002570773228,71.6666666666667,0.891727642276423,0.13572,0.129253038958488,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales","D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae","D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2","FUN_Danafungia_scruposa"
