Reef_Name,Year,Sector,Country,Season,Group.Code,Trip.code,Benthic_Category,Genus,TotalCorals,Total_diseased_Lamb_et_al,Total_compromised_or_bleached_Lamb_et_al,TotalHealthy,White_syndrome_Lamb_et_al,Black_band_disease_Lamb_et_al,Brown_band_Lamb_et_al,Skeletal_eroding_band_Lamb_et_al,Growth_anomalies_Lamb_et_al,Atramentous_necrosis_Lamb_et_al,Region,Lat,Long,Impact,Growth,Family,Impact_binary
OE4,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,14,0,5,9,0,0,0,0,0,0,GBR,-18.6028,146.5016,GREEN,Encrusting,Acroporiidae,0
OE5,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,5,0,1,4,0,0,0,0,0,0,GBR,-18.5917,146.5003,GREEN,Encrusting,Acroporiidae,0
OE6,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,95,0,7,88,0,0,0,0,0,0,GBR,-18.5841,146.4915,GREEN,Encrusting,Acroporiidae,0
OS1,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,63,1,20,41,0,0,1,0,0,0,GBR,-18.6026,146.4853,GREEN,Encrusting,Acroporiidae,0
OS2,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,37,0,10,27,0,0,0,0,0,0,GBR,-18.5906,146.4835,GREEN,Encrusting,Acroporiidae,0
OS3,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,25,0,12,13,0,0,0,0,0,0,GBR,-18.5754,146.4751,GREEN,Encrusting,Acroporiidae,0
OS4,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,4,0,1,3,0,0,0,0,0,0,GBR,-18.5725,146.4765,GREEN,Encrusting,Acroporiidae,0
OS5,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,39,0,13,26,0,0,0,0,0,0,GBR,-18.5682,146.4754,GREEN,Encrusting,Acroporiidae,0
OS6,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,40,0,10,30,0,0,0,0,0,0,GBR,-18.5592,146.4913,GREEN,Encrusting,Acroporiidae,0
PE1,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,61,1,21,39,0,1,0,0,0,0,GBR,-18.5925,146.4897,BLUE,Encrusting,Acroporiidae,1
PE2,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,65,16,25,24,0,4,0,12,0,0,GBR,-18.5547,146.5009,BLUE,Encrusting,Acroporiidae,1
PE3,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,85,5,31,49,4,0,0,1,0,0,GBR,-18.5547,146.5022,BLUE,Encrusting,Acroporiidae,1
PE4,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,25,1,6,18,0,1,0,0,0,0,GBR,-18.5505,146.5021,BLUE,Encrusting,Acroporiidae,1
PE5,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,55,5,4,46,0,3,0,2,0,0,GBR,-18.5401,146.5011,BLUE,Encrusting,Acroporiidae,1
PE6,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,39,1,16,22,0,0,0,1,0,0,GBR,-18.5381,146.4924,BLUE,Encrusting,Acroporiidae,1
PS1,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,9,1,5,3,0,1,0,0,0,0,GBR,-18.5573,146.4867,BLUE,Encrusting,Acroporiidae,1
PS2,2012,PALMS,Australia,SUMMER,HC,CH,Montipora,Montipora,19,1,9,9,0,0,0,1,0,0,GBR,-18.5528,146.4857,BLUE,Encrusting,Acroporiidae,1
